[Time=2018-04-14 03:22:11.871-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]core server thread 20 started
[Time=2018-04-14 03:22:12.052-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]using {ExactiveService, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Xcalibur\system\Exactive\bin\ExactiveService.exe"", Release"}; {ExactiveManager, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Windows\assembly\GAC_MSIL\ExactiveManager\2.8.1.2806__afdcd0a06562c881\ExactiveManager.dll"", Release"}; {ThermoFisher.Foundation.IO, Version=3.1.94.0, Culture=neutral, PublicKeyToken=7336a1ad73b8d604, "C:\Windows\Microsoft.Net\assembly\GAC_32\ThermoFisher.Foundation.IO\v4.0_3.1.94.0__7336a1ad73b8d604\ThermoFisher.Foundation.IO.dll"", "}; {Exactive, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Windows\assembly\GAC_MSIL\Exactive\2.8.1.2806__afdcd0a06562c881\Exactive.dll"", Release"}; {mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089, "C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorlib.dll"", "}
[Time=2018-04-14 03:22:07.697-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]IoNode for Q Exactive created
[Time=2018-04-14 03:22:07.743-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]communication thread 18 started
[Time=2018-04-16 15:41:19.140-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Informing instrument about the current data system user 25P7XG2\Thermo Scientific()
[Time=2018-04-16 15:41:19.140-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Starting procedure Evaluate()
[Time=2018-04-16 15:41:19.186-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]= = = Running Evaluation.. = = =
[Time=2018-04-16 15:41:19.189-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Quadrupole RF Frequency' running ...
[Time=2018-04-16 15:41:25.430-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Quadrupole RF Frequency' Ok: 858.73 / 858.87kHz, w=3.4kHz, m=0.7%
[Time=2018-04-16 15:41:25.436-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 15:41:25.437-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing Procedure_Results\Evaluate\Extra_Evaluation\Electronics\Quadrupole_RF_Frequency\Quadrupole_RF_Frequency.data: done
[Time=2018-04-16 15:41:25.439-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Flatapole RF' running ...
[Time=2018-04-16 15:41:27.439-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.204 MHz / 250.4 Vpp at Setpoint 250.0
[Time=2018-04-16 15:41:29.439-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.208 MHz / 499.5 Vpp at Setpoint 500.0
[Time=2018-04-16 15:41:31.440-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.208 MHz / 749.3 Vpp at Setpoint 750.0
[Time=2018-04-16 15:41:31.449-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Flatapole RF' Ok: 3.21/3.21MHz, 749Vpp
[Time=2018-04-16 15:41:31.452-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 15:41:31.453-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing Procedure_Results\Evaluate\Extra_Evaluation\Electronics\Flatapole_RF\Flatapole_RF.data: done
[Time=2018-04-16 15:41:31.455-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'HCD RF' running ...
[Time=2018-04-16 15:41:33.455-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]2.741 MHz / 241.6 Vpp at Setpoint 250.0
[Time=2018-04-16 15:41:35.456-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]2.740 MHz / 484.3 Vpp at Setpoint 500.0
[Time=2018-04-16 15:41:37.456-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]2.738 MHz / 717.6 Vpp at Setpoint 750.0
[Time=2018-04-16 15:41:37.465-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'HCD RF' Ok: 2.74/2.74MHz, 718Vpp
[Time=2018-04-16 15:41:37.468-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 15:41:37.469-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing Procedure_Results\Evaluate\Extra_Evaluation\Electronics\HCD_RF\HCD_RF.data: done
[Time=2018-04-16 15:41:37.472-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Readback and Voltage check' running ...
[Time=2018-04-16 15:42:07.502-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Readback and Voltage check' Ok: Check successful.
[Time=2018-04-16 15:42:07.509-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 15:42:07.510-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing Procedure_Results\Evaluate\Diagnostics_ServiceSupport\Readback_and_Voltage_check\Readback_and_Voltage_check.data: done
[Time=2018-04-16 15:42:07.519-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing reports\temp\plot_0.txt: done
[Time=2018-04-16 15:42:07.519-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Convert request:  inputmodel="GraphTxtV1" outputmodel="Image" inputpath="reports\temp\plot_0.txt" outputpath="reports\temp\plot_0.png"
[Time=2018-04-16 15:42:07.522-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing reports\temp\report_template.txt: done
[Time=2018-04-16 15:42:07.616-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Convert request:  inputmodel="CellXmlv1" outputmodel="Pdf" inputpath="reports\temp\report_template.txt" outputpath="reports\001999B9CC49_Evaluation_2018-04-16_15-41-19.pdf"
[Time=2018-04-16 15:42:07.617-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Evaluation successful.
[Time=2018-04-16 15:42:08.274-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Type=info]Document C:\Xcalibur\system\Exactive\Instrument\reports\001999B9CC49_Evaluation_2018-04-16_15-41-19.pdf generated.
[Time=2018-04-16 15:42:29.987-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of UserDialog: UserButtonClick(OK)
[Time=2018-04-16 15:42:31.475-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of Readback and Voltage check: SetSelected(0)
[Time=2018-04-16 15:42:35.691-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of Charging Test - Variant 1: SetSelected(1)
[Time=2018-04-16 15:42:37.227-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of Charging Test - Variant 1: SetSelected(0)
[Time=2018-04-16 15:42:37.987-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of Charging Test - Variant 2: SetSelected(1)
[Time=2018-04-16 15:43:45.590-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of Charging Test - Variant 2: SetSelected(0)
[Time=2018-04-16 15:44:28.467-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of Syringe: Type(20.000;3.257;Hamilton)
[Time=2018-04-16 15:45:01.449-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of Syringe: Type(5.000;3.257;Hamilton)
[Time=2018-04-16 15:46:09.625-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 50.00
[Time=2018-04-16 15:46:09.625-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 340.00
[Time=2018-04-16 15:46:09.625-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 50.00
[Time=2018-04-16 15:46:09.626-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 340.00
[Time=2018-04-16 15:46:11.098-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 192.50
[Time=2018-04-16 15:46:11.099-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 197.50
[Time=2018-04-16 15:46:11.099-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 192.50
[Time=2018-04-16 15:46:11.099-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 197.50
[Time=2018-04-16 15:46:23.201-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 521.50
[Time=2018-04-16 15:46:23.202-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 526.50
[Time=2018-04-16 15:46:23.202-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 521.50
[Time=2018-04-16 15:46:23.202-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 526.50
[Time=2018-04-16 15:46:32.361-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 1519.50
[Time=2018-04-16 15:46:32.361-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 1524.50
[Time=2018-04-16 15:46:32.362-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 1519.50
[Time=2018-04-16 15:46:32.362-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 1524.50
[Time=2018-04-16 15:46:43.742-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 150.00
[Time=2018-04-16 15:46:43.742-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 1524.50
[Time=2018-04-16 15:46:43.743-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 150.00
[Time=2018-04-16 15:46:43.743-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 1524.50
[Time=2018-04-16 15:46:46.480-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 150.00
[Time=2018-04-16 15:46:46.480-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 2000.00
[Time=2018-04-16 15:46:46.480-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeLow to 150.00
[Time=2018-04-16 15:46:46.481-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanRangeHigh to 2000.00
[Time=2018-04-16 15:46:54.006-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(35;CE)
[Time=2018-04-16 15:47:06.468-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 65.50
[Time=2018-04-16 15:47:06.469-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 982.50
[Time=2018-04-16 15:47:13.416-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 521.50
[Time=2018-04-16 15:47:13.416-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 526.50
[Time=2018-04-16 15:47:17.157-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(-35;CE)
[Time=2018-04-16 15:47:17.157-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(35;NCE)
[Time=2018-04-16 15:47:21.174-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(10;NCE)
[Time=2018-04-16 15:47:30.524-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeLow to 150.00
[Time=2018-04-16 15:47:30.524-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Setting instrument value DefScanIsolationRangeHigh to 2000.00
[Time=2018-04-16 15:47:30.525-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(-10;NCE)
[Time=2018-04-16 15:47:34.443-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(10;NCE)
[Time=2018-04-16 15:47:36.925-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing ..\log\InstrumentTemperature--2018-04-16.log: done
[Time=2018-04-16 15:48:01.441-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(-10;NCE)
[Time=2018-04-16 15:48:11.393-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(10;NCE)
[Time=2018-04-16 15:48:22.988-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(-10;NCE)
[Time=2018-04-16 15:48:24.164-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(10;NCE)
[Time=2018-04-16 15:48:41.299-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of DefScanFragmentationHcd: SetEnergy(-10;NCE)
[Time=2018-04-16 15:48:50.194-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Calling function of VacuumHigh: Turn on()
[Time=2018-04-16 15:52:49.614-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=logging]Calling function of HCD evaluation: SetSelected(1)
[Time=2018-04-16 15:52:52.471-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Informing instrument about the current data system user 25P7XG2\Thermo Scientific()
[Time=2018-04-16 15:52:52.471-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:50754)][Type=info]Starting procedure Evaluate()
[Time=2018-04-16 15:52:52.574-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]= = = Running Evaluation.. = = =
[Time=2018-04-16 15:52:52.576-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Quadrupole RF Frequency' running ...
[Time=2018-04-16 15:52:58.822-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Quadrupole RF Frequency' Ok: 858.73 / 858.87kHz, w=3.4kHz, m=0.7%
[Time=2018-04-16 15:52:58.826-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 15:52:58.827-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing Procedure_Results\Evaluate\Extra_Evaluation\Electronics\Quadrupole_RF_Frequency\Quadrupole_RF_Frequency.data: done
[Time=2018-04-16 15:52:58.829-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Flatapole RF' running ...
[Time=2018-04-16 15:53:00.829-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.204 MHz / 250.4 Vpp at Setpoint 250.0
[Time=2018-04-16 15:53:02.829-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.207 MHz / 499.7 Vpp at Setpoint 500.0
[Time=2018-04-16 15:53:04.829-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]3.208 MHz / 750.4 Vpp at Setpoint 750.0
[Time=2018-04-16 15:53:04.839-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Flatapole RF' Ok: 3.21/3.21MHz, 750Vpp
[Time=2018-04-16 15:53:04.842-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:44630)][Type=logging]Writing msx_instrument_files\procedure_history: done
